post_id,post_url,published_date,reactions,sub_reactions,comments,shares,context
3789686337745019,https://www.facebook.com/init.kobeengineer/posts/3789686337745019,2021-03-15 07:21:43,290,"{'讚': '204', '哈': '84', '大心': '1', '哇': '1', '怒': '0', '加油': '0', '嗚': '0'}",38,8,"#純靠北工程師4mc
----------
現在說大學生不好找工作, 追根究底還是大部份公司的 HR 以及面試官太廢太懶散不認真看待自己份內的工作吧.

最近開了 104, 馬上得到幾間公司的面試邀約, 完完全全沒有想去面試的意願. 沒有優於同業的特休假、沒有優於同業的薪水待遇, 整篇邀約文上下, 唯一讓我感到震驚的地方, 竟然是把會幫你保 勞保和健保當作福利這件事情.

福利待遇也不好, 面試邀約文也不好好寫, 明明履歷就擺在那邊, 來的是哪一個階層的大學生, 難道還不知道嗎? 竟然還期待自己會招到優秀的青年才俊!? 看到對於自己公司人才需求的標準完全不理解的面試官, 想必內部工作流程制度大概也不怎麼樣吧XD

依照自己公司專案的困難度和複雜度去聘請適當程度的人才, 難道是很困難的事情嗎!?

是我標準太高嗎!?
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3789610471085939,https://www.facebook.com/init.kobeengineer/posts/3789610471085939,2021-03-15 06:26:14,576,"{'讚': '550', '大心': '15', '加油': '6', '哇': '3', '哈': '2', '怒': '0', '嗚': '0'}",32,15,"好耶，現在終於不會被下架了

https://shop.redcandlegames.com/zh-TW"
3789481471098839,https://www.facebook.com/init.kobeengineer/posts/3789481471098839,2021-03-15 04:55:08,121,"{'讚': '64', '哈': '55', '加油': '1', '嗚': '1', '怒': '0', '大心': '0', '哇': '0'}",14,2,"#純靠北工程師4mb
----------
那不是一個小功能阿
那是一整座冰山露出來的一個小小尖角
改個屁阿，你都寫死了
我是要從哪裡開始改啦幹

還有為什麼一堆超明顯的JS錯誤
控制台都不會跑錯
我加一些其他不相關的html tag
上去就跑一堆錯誤出來

你們是在變魔術是不是
我頭好痛
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3786967468016906,https://www.facebook.com/init.kobeengineer/posts/3786967468016906,2021-03-14 05:32:50,799,"{'讚': '569', '哈': '164', '嗚': '46', '哇': '14', '怒': '3', '加油': '2', '大心': '1'}",246,26,"#純靠北工程師4m9
----------
現在說大學生不好找工作，追根究柢還是大部分的大學生太廢吧。

最近面試了幾個私校大學生，完完全全一張白紙，沒有參加社團經驗、沒有打工經驗、沒有實習經驗，全身上下就只有文憑跟退伍令而已。

書也念不好，玩也玩不好。空白的四年，高中畢業直接去資策會上課出來都比這些大學生優秀。

是我標準太高了嗎
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3786877958025857,https://www.facebook.com/init.kobeengineer/posts/3786877958025857,2021-03-14 04:32:52,899,"{'讚': '489', '哈': '394', '哇': '8', '嗚': '5', '加油': '2', '怒': '1', '大心': '0'}",110,15,"#純靠北工程師4m8
----------
房東:我們這邊網路是100咩的唷

簽約實測後只有10咩,打去問,房東:因為有10間房所以平均分給大家

解釋封包原理很久後被開大絕:阿那個是網路公司來弄的啦我不懂
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3784325251614461,https://www.facebook.com/init.kobeengineer/posts/3784325251614461,2021-03-13 05:06:54,332,"{'讚': '185', '哈': '94', '哇': '43', '嗚': '4', '怒': '3', '加油': '2', '大心': '1'}",14,11,"#純靠北工程師4m6
----------
更新了VS Code
套件就死掉了 

微軟把台灣用戶導去中國
的Azure CDN，導致檔案拉不回來 

這做事方法真的很微軟
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3784203778293275,https://www.facebook.com/init.kobeengineer/posts/3784203778293275,2021-03-13 03:48:30,142,"{'讚': '97', '哈': '35', '哇': '10', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",44,0,"#純靠北工程師4m7
----------
小弟非IT相關人員，想請教…假如公司NAS中了Neshta病毒，並且已全面擴散至所有電腦，除了個別拔網路線執行rmnshta.exe以外，單兵還能怎麼處置？
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3782240455156274,https://www.facebook.com/init.kobeengineer/posts/3782240455156274,2021-03-12 11:23:07,108,"{'讚': '84', '哈': '23', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",12,5,"#純靠北工程師4m5
----------
484大家學底層原理都只是為了嘴人不是為了應用啊，之前聽說有人面試被洗臉不懂CPython實作還敢自稱熟Python，懂CPython實作能在絕大部分的工作中有啥用處我是不知道啦，但看起來用來嘴人我懂你不懂倒是蠻好用的
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3781898121857174,https://www.facebook.com/init.kobeengineer/posts/3781898121857174,2021-03-12 08:03:15,99,"{'讚': '70', '哈': '28', '嗚': '1', '怒': '0', '大心': '0', '加油': '0', '哇': '0'}",20,1,"#純靠北工程師4m4
----------
小時候媽咪總會讓我用尋寶遊戲找聖誕禮物。

今天處理一段先人的code發現爆炸慢，整理後居然一段簡單的功能要30多次call，還沒有註解，讓我又懷念又想問候對方全家大小。

不知道各位遇到宛如尋寶遊戲的程式碼會怎麼處理呢？
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3781673711879615,https://www.facebook.com/init.kobeengineer/posts/3781673711879615,2021-03-12 05:42:49,273,"{'讚': '254', '哈': '12', '大心': '2', '加油': '2', '哇': '2', '嗚': '1', '怒': '0'}",32,7,"#純靠北工程師4m2
----------
coding多年後有個感觸

如果產品生命周期很長
跟主管OR老闆談架構/效能 可能願意聽 願意給你機會去改

產品生命週期短
主管OR老闆根本不想管那麼多
只要能動就好

所以呀...剛出社會去那種產品生命週期短/接案型的公司好像都是雷....
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3781566745223645,https://www.facebook.com/init.kobeengineer/posts/3781566745223645,2021-03-12 04:32:25,347,"{'讚': '197', '哈': '110', '嗚': '29', '怒': '9', '哇': '2', '大心': '0', '加油': '0'}",88,9,"#純靠北工程師4m3
----------
情境
[平常任務準時交付&準時下班]

主管：你準時下班可以, 但這是給人的一種觀感, 我看你5點50分就開始準備要下班了...
(18:00為下班時間)
　如果客戶晚一點要找你, 這樣我怎麼敢把更重要的任務交給你?
　假如你每天留下來多花半小時多學XXX, 學會了之後, 是可以跟老闆提加薪的, 你們的努力老闆都有看在眼裡
------
原來任務準時完成, 也不能準時下班, 我該留下來加班多久才可以給主管好印象?
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3781474085232911,https://www.facebook.com/init.kobeengineer/posts/3781474085232911,2021-03-12 03:36:15,165,"{'讚': '154', '哈': '5', '哇': '3', '嗚': '3', '怒': '0', '大心': '0', '加油': '0'}",55,11,"#純靠北工程師4m1
----------
本人資歷淺
在新創小公司待了兩年
最近在思考要不要讀研究所
對讀書不是完全不拿手
但也沒什麼興趣．．．
想問各位業界前輩
是不是對軟體業而言
讀研究所還是必須的呀？
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3781272695253050,https://www.facebook.com/init.kobeengineer/posts/3781272695253050,2021-03-12 01:33:24,877,"{'讚': '444', '哈': '363', '哇': '62', '嗚': '5', '加油': '2', '大心': '1', '怒': '0'}",92,83,"#純靠北工程師4m0
----------
最近轉到新環境，我是來接替上一手的，然後我在前人的git repo找到一個叫做
""Dont README""的壓縮檔，點進去發現加了密碼，我也不以為然。

直到今天無意在別的檔案找到前人在程式碼的某一行註解寫了""Dont README""的密碼，好奇心旺盛的我點開""Dont README""後發現這是像日誌之類的東西，裡面寫著公司怎樣苛刻對待日誌的主人，像是加班沒給加班費，星期六、日也被要求工作，工作了兩年工資沒增加過之類的事情，而且還清楚記下了事件發生的日期，可是我感覺同事主管都沒他寫的那樣。

不過讓我印象最深刻的是，日誌最下方寫著「快逃」兩個字，請問我該注意甚麼。
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3779806055399714,https://www.facebook.com/init.kobeengineer/posts/3779806055399714,2021-03-11 11:46:46,151,"{'讚': '116', '加油': '22', '嗚': '9', '哈': '2', '哇': '2', '怒': '0', '大心': '0'}",42,4,"#純靠北工程師4ly
----------
剛從資策會出來，以前沒工作經驗，最近投了好多公司都是履歷被閱讀但沒有回應。
好慌呀😭
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3779362325444087,https://www.facebook.com/init.kobeengineer/posts/3779362325444087,2021-03-11 07:49:15,157,"{'讚': '101', '哈': '54', '大心': '2', '怒': '0', '加油': '0', '哇': '0', '嗚': '0'}",30,2,"#純靠北工程師4lz
----------
看了一下離職人員留下來的
git repo，幹
RAR跟DB備份檔通通塞在repo裡面
是怎樣啦，敷衍喔...
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3779113838802269,https://www.facebook.com/init.kobeengineer/posts/3779113838802269,2021-03-11 05:08:46,337,"{'讚': '209', '哈': '115', '哇': '11', '嗚': '1', '怒': '1', '大心': '0', '加油': '0'}",35,3,"#純靠北工程師4lv
----------
不是欸！這位客戶！
你不會用api你要先說欸，doc哪裡看不懂也可以講，我們可以看要怎麼改進啊。

自己api不會用，亂搞一通跑出來結果不符預期，直接寄信給董事長說我們程式很爛傳出來的東西都是錯的是怎樣啊？幹你娘的勒..
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3779020515478268,https://www.facebook.com/init.kobeengineer/posts/3779020515478268,2021-03-11 04:11:13,120,"{'讚': '64', '哈': '52', '哇': '2', '加油': '1', '嗚': '1', '怒': '0', '大心': '0'}",12,0,"#純靠北工程師4lw
----------
來靠北我周遭的小小世界。
那年秋日，主管找我會談團隊的薪水配置。
他提問：FE 和 BE 應該給誰薪水高？莞爾。只輕輕點出價值的衡量不能以職稱斷言。

觀天下，每一門領域都能苦心孤詣登峰造極、亦可淺碟速食懸度一念。有些人選擇不求甚解，亦有人執虛執盈、鞭辟入裡。不強求、不強迫。只求問心無愧。

主管道：我會給FE薪水低，因我認為FE只需要懂一點程式誰都能寫，反之BE不僅架環境查Log顧DB寫AP，責任之大。

真是活該低薪。討論那麼多，結果無論哪個都低於30k你他媽是在講屁。
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3778720548841598,https://www.facebook.com/init.kobeengineer/posts/3778720548841598,2021-03-11 01:13:52,229,"{'讚': '175', '嗚': '29', '哈': '23', '哇': '2', '怒': '0', '大心': '0', '加油': '0'}",32,4,"#純靠北工程師4lu
----------
換工作
下一家老闆嫌你不穩定

不換工作
現職的鳥事你得忍
忍了通常也換不到啥

這是不是一種deadlock
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3777493982297588,https://www.facebook.com/init.kobeengineer/posts/3777493982297588,2021-03-10 13:44:11,24,"{'讚': '17', '哈': '7', '怒': '0', '大心': '0', '加油': '0', '哇': '0', '嗚': '0'}",17,2,"#純靠北工程師4ls
----------
#我是 4le
前輩們說的很有道理，我也能理解管理上跟實務觀點不同，但小弟我還是不太懂，公司的專案目前是以Ionic5 和 React Native 為主，但我們幾乎沒有前端工程師，都是原生的RD再開發這些跨平台的App，我上網看了很多文章都說Ionic 跟 RN 沒有flutter好，我至少都寫了半年以上，覺得那兩個的不就是網頁包一包而已，同事也說Ionic 沒有要什麼有什麼，RN 也是要寫一大堆原生模組，Flutter還是Google 親兒子，這社群產品才剛開始，預計1年後上線，而且主要是我開發主管協助，今天跟他討論RN到底哪裡好，他只笑笑說明年我就懂了，求解
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3777101985670121,https://www.facebook.com/init.kobeengineer/posts/3777101985670121,2021-03-10 10:13:42,30,"{'讚': '27', '哈': '2', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",13,0,"#純靠北工程師4lt
----------
有沒有Visual Studio修個resx顯示問題從2019修到2021還修不好的八卦啊 ? 
只會在論壇說已經修好但是一堆人還是遇到問題啊
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3776858885694431,https://www.facebook.com/init.kobeengineer/posts/3776858885694431,2021-03-10 07:45:30,479,"{'讚': '364', '哈': '109', '大心': '4', '哇': '2', '怒': '0', '加油': '0', '嗚': '0'}",32,23,"#純靠北工程師4lq
----------
問問題前麻煩先GOOGLE

即使你沒得到答案，也會得到一個更好的問題
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3776779039035749,https://www.facebook.com/init.kobeengineer/posts/3776779039035749,2021-03-10 06:57:41,52,"{'讚': '39', '哈': '12', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",22,5,"#純靠北工程師4lp
----------
當接到一件事，第一時間腦袋會閃過...

1. 該怎麼做會更好，更有效率，更符合實際應用
2. 要怎麼做才不會被抓把柄，不會被捅，不幸被捅該怎麼解釋

開放亂加選項歪樓
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3776739999039653,https://www.facebook.com/init.kobeengineer/posts/3776739999039653,2021-03-10 06:31:09,205,"{'讚': '140', '哈': '59', '嗚': '3', '哇': '2', '加油': '1', '怒': '0', '大心': '0'}",83,10,"#純靠北工程師4lr
----------
前端傳給後端的不能信任

那 controller 傳給 services 呢

那 services 傳給 repository 呢

那 repository 傳給 model 呢

是不是只要呼叫的程式不是自己寫的都要檢查？
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3776640202382966,https://www.facebook.com/init.kobeengineer/posts/3776640202382966,2021-03-10 05:21:07,1638,"{'讚': '1,143', '哈': '467', '嗚': '14', '大心': '8', '加油': '3', '哇': '3', '怒': '0'}",106,70,"#純靠北工程師4lo
----------
做了這麼久的工程師，有一個很深的感觸：

上輩子不知道要燒多少香，才可以在此生遇見一個能夠精準描述問題的使用者。
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3776430129070640,https://www.facebook.com/init.kobeengineer/posts/3776430129070640,2021-03-10 03:12:54,706,"{'讚': '401', '哈': '282', '加油': '13', '哇': '7', '嗚': '3', '怒': '0', '大心': '0'}",137,40,"#純靠北工程師4ln
----------
有沒有進了大公司之後，做為一個工程師的風骨都不見了的八卦？

同事A進了中華電，我問他中華電怎麼整天海纜斷掉，他說不便評論。

同事B進了趨勢，我問他Mac工具怎麼會上傳用戶瀏覽紀錄，他說不便評論。

同事C進了資策會，我問他怎麼資策會出來的學生都不太能寫程式，他說不便評論。

同事D進了谷歌，我問他GCP怎麼可以做得這麼爛，他說他不便評論。

同事E進了微軟，我問他WIN10自動更新的可以關掉嗎？他說他不便評論。

這幾個同事們，我們年輕時一起某間新創打拼時，都是很有風骨很有膽識的。

我們常常一起幹譙科技業巨頭，希望我們的能做出自己的一片天。

結果公司解散了，大家各奔東西，居然也把膝蓋骨給弄丟了。

看看這些老同事們，真的覺得可悲可笑，進了大公司後，勇氣什麼的都沒有了。

你問我現在在幹麻？當然還在創業中的小資訊公司打拼，和那些巨鱷對抗啊！
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3776262809087372,https://www.facebook.com/init.kobeengineer/posts/3776262809087372,2021-03-10 01:34:22,141,"{'讚': '109', '哈': '30', '哇': '2', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",34,2,"#純靠北工程師4lm
----------
有沒有人遇到過那種，開發實力很弱但嘴巴很強把自己說得很厲害的那種人？把自己在主管面前捧的很高，直到真正要做專案時⋯⋯
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3775044175875902,https://www.facebook.com/init.kobeengineer/posts/3775044175875902,2021-03-09 14:04:38,44,"{'讚': '25', '哈': '18', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",56,1,"#純靠北工程師4la
----------
我係 #純靠北工程師4kw 本人。
我都想打番書面少少嘅中文。睇泥我都係打番「粵語」先。
先講「技術騎劫」。我google番發現搵唔番呢個過時詞彙。「技術壟斷」雖然冇咁準但易明好多。
冇錯，細公司，一個拉生意，一個吹水，一個輸出，無啦啦接到單大嘢，成個前海加埋科學園都爭唔贏，冇人明點做，你無啦啦食錯藥，知點做仲要爭贏咗，唔好話成個會議室，連你隔離嘅人都怕咗你。
我都好清楚，你上頭出緊糧俾你，你寫咗啲藝術品俾佢，好靚，可惜人地幾廿年冇見過呢啲新嘢，學唔泥，唔怕你，想請個新仔起你飛腳就假啦。另外，信不信由你，呢個「散仔」就係唔聽話，度埋曬啲屎橋，點到啲對手團團轉不特止，暗地裏仲搞到個客當咗你黃大仙咗拜，你 say no 佢聲都唔聲下，係老細見到呢啲「癲佬」都暗自淆緊啦～一個「職員仔」教成個世界做嘢係唔燃係呀～
而家，個新仔我有份見，佢新入泥一個星期內吹到可以直上 production server 做嘢，俾我 10 秒鐘象徵式做個 code review (92份 modify 呀清）都冇反應，咁你可想而知而家幾咁大鑊
「猴子當大王」係真嘅。「ADDIE model」都係真嘅。analysis design development implementation evaluation 唔係亂吹。有幸可以發大泥做，仲係人名前人名後，唔係我真係睇中咗可以咁樣「career development」我真係唔想咁樣「得罪老細」。
大家有細心睇嘅話，冇錯，成件事係咁極端。所以我先至打咁大篇文嚮度呻。有人欣賞我寫嘅 code，雖然好1999，但我好幸福。
至於睇唔明嘅人，隨便啦，大家都係呃餐飯食啫
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3774461469267506,https://www.facebook.com/init.kobeengineer/posts/3774461469267506,2021-03-09 08:26:29,218,"{'讚': '145', '哈': '73', '怒': '0', '大心': '0', '加油': '0', '哇': '0', '嗚': '0'}",85,8,"#純靠北工程師4ld
----------
為什麼到現在還是有人在吵HTML是不是程式語言，就像說mac是不是PC一樣，不就只是個工具嗎？（不要吵了好嗎？
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3774340392612947,https://www.facebook.com/init.kobeengineer/posts/3774340392612947,2021-03-09 07:02:52,179,"{'讚': '152', '嗚': '16', '哇': '6', '加油': '3', '哈': '2', '怒': '0', '大心': '0'}",21,5,"#純靠北工程師4l8
----------
真心請教各位業界大大，中年失業在軟體業常見嗎？小弟座標美國加州，最近面臨職涯選擇。想進業界領高薪卻一直被恐嚇灣區年齡中位數30歲，中國35歲。被多方勸去學界教職領一半不到的薪水但沒有中年被裁員的風險，不想做了要跳業界也有比較多機會空降管理缺。問題可能很蠢但想聽聽各位前輩意見ＱＱ
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3774259225954397,https://www.facebook.com/init.kobeengineer/posts/3774259225954397,2021-03-09 06:07:53,107,"{'讚': '83', '哈': '18', '加油': '2', '哇': '2', '嗚': '2', '怒': '0', '大心': '0'}",22,6,"#純靠北工程師4ll
----------
目前在AI新創做演算法
遇到一個題目:
人腦都看不出來,
沒真正成功競品, 

市場部:
期待做第一個
已宣傳+deadline
不採納可行性報告

搞得整天不知道在研究什麼
這是演算法常態嗎?
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3774181035962216,https://www.facebook.com/init.kobeengineer/posts/3774181035962216,2021-03-09 05:14:33,121,"{'哈': '67', '讚': '51', '哇': '2', '大心': '1', '怒': '0', '加油': '0', '嗚': '0'}",14,4,"#純靠北工程師4li
----------
同事:我前端都有檢查了，存進來的資料不會有問題，table應該不用設foreign key了吧。感覺不太需要，你看看吧，但我覺得不用設更好喔!
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3774096919303961,https://www.facebook.com/init.kobeengineer/posts/3774096919303961,2021-03-09 04:21:18,179,"{'讚': '93', '哈': '81', '嗚': '3', '加油': '1', '哇': '1', '怒': '0', '大心': '0'}",104,6,"#純靠北工程師4lh
----------
VSCode這XX
程式最佳化有夠爛，
硬體規格高一點的電腦上面
開啟時間竟然有
Visual Studio的五成以上。
早一點的Visual Studio 甚至
還可以比VSCode快。

然後不要說這個，開檔案還會
偷吃步，從純文字到文字
highlight完的又是另一段時間。

這根本Windows XP時代之前
開機進桌面還要等半分鐘
才會全部載入完成的翻版。
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3773567196023600,https://www.facebook.com/init.kobeengineer/posts/3773567196023600,2021-03-08 22:56:25,68,"{'讚': '58', '哈': '9', '哇': '1', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",25,3,"#純靠北工程師4le
----------
最近 Flutter2 出了，同事們也嘗試導入Flutter 作為二線技術一陣子，可是主管卻依然堅持使用 React Native ，我該如何說服他在新專案使用，或是我思考的不夠周全？
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3772265196153800,https://www.facebook.com/init.kobeengineer/posts/3772265196153800,2021-03-08 11:40:17,86,"{'讚': '61', '哈': '23', '大心': '1', '哇': '1', '怒': '0', '加油': '0', '嗚': '0'}",11,2,"#純靠北工程師4lg
----------
我曾經以為大家都會把東西寫
線上能用、IDE裡也能用的程度。
直到今天，

今天改一個古早的程式，
使用CR產生跟資料庫連結來產
報表，
在報表的SQL欄位裡面看到了
詭異的東西。原本不以為意，

想說前人寫出來都能跑應該是沒問題，但怎麼測也測不過。

想說線上能跑應該真的是製造商問題，所以往這個方向找了快兩天。

最後發現還真的是語法有問題
，因為前人竟然直接把參數取代成一整個條件式。以下範例：

select abcd from {?SOMETHING}

難怪跑不過，還以為是SAP有做
甚麼神奇的功能，搞半天是
前人自己在VB裡面寫了很神奇的
轉換邏輯。

老兄這個參數功能不是給你
這樣用的啊。
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3771956992851287,https://www.facebook.com/init.kobeengineer/posts/3771956992851287,2021-03-08 08:30:41,102,"{'讚': '87', '哈': '11', '哇': '3', '加油': '1', '怒': '0', '大心': '0', '嗚': '0'}",26,9,"#純靠北工程師4lf
----------
總覺得有些人是不是不太會拿捏分寸或忘記自己工作是為了什麼？大部分公司找工程師大多都是希望能替公司的業務工作找解決方案，常見的例子就是幫公司把繁瑣的業務工作系統化，讓使用者們能透過系統更輕鬆的完成工作。
但有些工程師似乎忽略了這工作，反倒是瘋狂追求新技術新架構，雖說學習本身是好事，能在未來遇到問題時能想到更多解決方式，但有些人不考慮公司環境是否適合，只知道一股腦的要公司所有人配合工程師的想法，當想法被駁回時候不會思考為什麼會被拒絕，反倒是先怪公司制度太老舊太古版，沒有與時俱進...
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3771678809545772,https://www.facebook.com/init.kobeengineer/posts/3771678809545772,2021-03-08 05:32:44,279,"{'讚': '177', '哈': '97', '嗚': '3', '哇': '2', '怒': '0', '大心': '0', '加油': '0'}",22,6,"#純靠北工程師4lb
----------
四個象限
1.能力好,態度好>>>你們請不起
2.能力不好,態度爛>>>>肯定不會用
3.能力不好,態度好>>>就智障

(補: 能力好,態度不好>>>你們看了不爽
大家的主管會請到猴子又靠北嗎?

https://www.ptt.cc/bbs/Tech_Job/M.1615014600.A.27A.html
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3771570112889975,https://www.facebook.com/init.kobeengineer/posts/3771570112889975,2021-03-08 04:19:21,79,"{'讚': '58', '哈': '21', '怒': '0', '大心': '0', '加油': '0', '哇': '0', '嗚': '0'}",18,1,"#純靠北工程師4lc
----------
結案了，客戶又說要求腳本程式原始碼，但沒說明是什麼的原始碼，那可不可以先pack一遍，讓程式碼看似不可讀、命名什麼都亂掉了再交給客戶⋯這樣會不會太超過？
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3769515349762118,https://www.facebook.com/init.kobeengineer/posts/3769515349762118,2021-03-07 09:03:11,355,"{'讚': '282', '哈': '66', '加油': '3', '哇': '2', '嗚': '2', '怒': '0', '大心': '0'}",66,19,"#純靠北工程師4l7
----------
今天新人問了一個問題:
你當初物件怎麼學的，
要如何知道甚麼時候要切物件。

我思考很久回答:
憑感覺，該切就切阿...

被新人覺得我敷衍他...

老實說
沒人教過我切物件阿..
從開始就寫物件..
不知不覺就快十年了...
哪位大神可以
用「說明」的教一下QQ
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3769254089788244,https://www.facebook.com/init.kobeengineer/posts/3769254089788244,2021-03-07 06:05:17,377,"{'讚': '235', '哈': '131', '嗚': '7', '大心': '2', '哇': '2', '怒': '0', '加油': '0'}",42,2,"#純靠北工程師4l6
----------
面試時
跟你說強調穩定性

報到後
發現找錯人
馬上輔導你領失業補助

“穩定性”
是不是職場最大幹話
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3767406009973052,https://www.facebook.com/init.kobeengineer/posts/3767406009973052,2021-03-06 12:17:43,326,"{'讚': '212', '哈': '105', '哇': '5', '加油': '2', '嗚': '2', '怒': '0', '大心': '0'}",61,10,"#純靠北工程師4l9
----------
不要以為一個男人對另一個男人好，就是同志之愛好嗎？

工程師和工程師之間，本來就很容易產生惺惺相惜的情感。

這絕對不是同志之愛，這種真正出於好意、關心對方的行為，是把對方當成一個值得的好兄弟。

因為這個世界上，只有對方才能懂自己的技術能力，和自己所寫的 CODE。 

還有天橋上魔術師的阿猴阿派，也是這樣子的情感，根本不是那些自以為是的影評說的同志之愛好嗎？

大家也來分享一下自己和另一個工程師的深厚情感吧？
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
3767243066656013,https://www.facebook.com/init.kobeengineer/posts/3767243066656013,2021-03-06 10:38:24,89,"{'讚': '85', '加油': '2', '大心': '1', '哇': '1', '哈': '0', '怒': '0', '嗚': '0'}",5,1,經營社群這件事，這幾天ㄉ一些想法，紀錄起來醬汁。
3767069606673359,https://www.facebook.com/init.kobeengineer/posts/3767069606673359,2021-03-06 08:46:42,66,"{'讚': '45', '哈': '19', '哇': '2', '怒': '0', '大心': '0', '加油': '0', '嗚': '0'}",4,0,"#純靠北工程師4l4
----------
如何做出只有自己能維護
的產品呢?
只要在編譯完之後把檔名改成
跟專案斯毫不相干的名稱就行。
看，很簡單吧
----
然後我●○●的跟客戶折騰了
快一個禮拜就因為這一個
改檔名。
下次記得把檔案資訊裡的
改名紀錄也刪掉。
免得被右鍵識破。
----------
純靠北 官方 Discord 歡迎在這找到你的同溫層！
👉 https://discord.gg/tPhnrs2"
